A,18,3,1500,6,-82,
A,18,4,2000,6,-83,
A,18,5,2500,6,-83,
A,18,6,3000,6,-78,
A,18,7,3500,6,-83,
A,18,8,4000,6,-83,
A,18,9,4500,6,-83,
A,18,0,0,7,-78,
A,18,1,500,7,-78,
A,18,2,1000,7,-78,
A,18,3,1500,7,-78,
A,18,4,2000,7,-78,
A,18,5,2500,7,-78,
A,18,6,3000,7,-78,
A,18,7,3500,7,-78,
A,18,8,4000,7,-78,
A,18,9,4500,7,-78,
A,19,0,0,2,-87,
A,19,1,500,2,-87,
A,19,2,1000,2,-87,
A,19,4,2000,2,-87,
A,19,5,2500,2,-87,
A,19,6,3000,2,-87,
A,19,7,3500,2,-83,
A,19,0,0,3,-83,
A,19,1,500,3,-83,
A,19,2,1000,3,-87,
A,19,3,1500,3,-83,
A,19,4,2000,3,-73,
A,19,5,2500,3,-78,
A,19,6,3000,3,-78,
A,19,7,3500,3,-78,
A,19,8,4000,3,-73,
A,19,9,4500,3,-73,
A,19,0,0,4,-73,
A,19,1,500,4,-73,
A,19,2,1000,4,-73,
A,19,3,1500,4,-73,
A,19,4,2000,4,-73,
A,19,5,2500,4,-73,
A,19,6,3000,4,-73,
A,19,7,3500,4,-73,
A,19,8,4000,4,-73,
A,19,9,4500,4,-73,
A,19,0,0,5,-69,
A,19,1,500,5,-69,
A,19,2,1000,5,-69,
A,19,3,1500,7,-78,
A,19,4,2000,7,-78,
A,19,5,2500,7,-78,
A,19,6,3000,7,-78,
A,19,7,3500,7,-78,
A,19,8,4000,7,-78,
A,19,9,4500,7,-78,
A,20,6,3000,3,-87,
A,20,7,3500,3,-87,
A,20,8,4000,3,-87,
A,20,9,4500,3,-87,
A,20,0,0,4,-83,
A,20,1,500,4,-83,
A,20,2,1000,4,-83,
A,20,3,1500,4,-83,
A,20,4,2000,4,-83,
A,20,5,2500,4,-83,
A,20,6,3000,4,-87,
A,20,7,3500,4,-83,
A,20,8,4000,4,-83,
A,20,9,4500,4,-87,
A,20,0,0,5,-83,
A,20,1,500,5,-83,
A,20,2,1000,5,-83,
A,20,3,1500,5,-83,
A,20,4,2000,5,-83,
A,20,5,2500,5,-83,
A,20,6,3000,5,-83,
A,20,0,0,6,-87,
A,20,1,500,6,-87,
A,20,1,500,7,-87,
A,20,4,2000,7,-87,
A,20,6,3000,7,-83,
A,20,7,3500,7,-83,
A,20,8,4000,7,-83,
A,20,9,4500,7,-83,
A,21,8,4000,2,-87,
A,21,9,4500,2,-83,
A,21,1,500,3,-83,
A,21,2,1000,3,-83,
A,21,3,1500,3,-83,
A,21,4,2000,3,-83,
A,21,5,2500,3,-83,
A,21,6,3000,3,-83,
A,21,7,3500,3,-83,
A,21,8,4000,3,-83,
A,21,9,4500,3,-83,
A,21,0,0,4,-83,
A,21,1,500,4,-78,
A,21,2,1000,4,-78,
A,21,3,1500,4,-78,
A,21,4,2000,4,-78,
A,21,5,2500,4,-78,
A,21,6,3000,4,-78,
A,21,5,2500,5,-87,
A,21,0,0,6,-87,
A,21,1,500,6,-87,
A,21,2,1000,6,-83,
A,21,3,1500,6,-87,
A,21,4,2000,6,-87,
A,21,5,2500,6,-83,
A,21,6,3000,6,-83,
A,21,7,3500,6,-78,
A,21,8,4000,6,-78,
A,21,9,4500,6,-83,
A,21,0,0,7,-78,
A,21,1,500,7,-78,
A,21,2,1000,7,-78,
A,21,3,1500,7,-83,
A,21,4,2000,7,-78,
A,21,5,2500,7,-83,
A,21,6,3000,7,-83,
A,21,7,3500,7,-78,
A,21,8,4000,7,-83,
A,21,9,4500,7,-78,
A,22,0,0,2,-83,
A,22,1,500,2,-83,
A,22,2,1000,2,-83,
A,22,3,1500,2,-83,
A,22,4,2000,2,-83,
A,22,5,2500,2,-83,
A,22,6,3000,2,-83,
A,22,7,3500,2,-83,
A,22,8,4000,2,-83,
A,22,9,4500,2,-83,
A,22,0,0,3,-78,
A,22,1,500,3,-78,
A,22,2,1000,3,-78,
A,22,3,1500,3,-78,
A,22,4,2000,3,-78,
A,22,5,2500,3,-78,
A,22,6,3000,3,-78,
A,22,7,3500,3,-78,
A,22,8,4000,3,-78,
A,22,9,4500,3,-78,
A,22,0,0,4,-83,
A,22,1,500,4,-83,
A,22,2,1000,4,-83,
A,22,3,1500,4,-83,
A,22,4,2000,4,-83,
A,22,5,2500,4,-83,
A,22,6,3000,4,-83,
A,22,7,3500,4,-83,
A,22,8,4000,4,-83,
A,22,9,4500,4,-82,
A,22,0,0,5,-82,
A,22,1,500,5,-78,
A,22,2,1000,5,-82,
A,22,3,1500,5,-83,
A,22,4,2000,5,-78,
A,22,5,2500,5,-78,
A,22,6,3000,5,-78,
A,22,7,3500,5,-83,
A,22,8,4000,5,-78,
A,22,9,4500,5,-83,
A,22,0,0,6,-83,
A,22,1,500,6,-83,
A,22,2,1000,6,-83,
A,22,3,1500,6,-83,
A,22,4,2000,6,-83,
A,22,5,2500,6,-87,
A,22,6,3000,6,-83,
A,22,7,3500,6,-83,
A,22,8,4000,6,-83,
A,22,9,4500,6,-83,
A,22,0,0,7,-83,
A,22,1,500,7,-83,
A,22,2,1000,7,-82,
A,22,3,1500,7,-83,
A,22,4,2000,7,-83,
A,22,5,2500,7,-83,
A,22,6,3000,7,-83,
A,22,7,3500,7,-83,
A,22,8,4000,7,-83,
A,22,9,4500,7,-73,
A,23,1,500,5,-87,
A,23,8,4000,5,-83,
A,23,9,4500,5,-78,
A,23,0,0,6,-83,
A,23,1,500,6,-78,
A,23,2,1000,6,-83,
A,23,3,1500,6,-78,
A,23,4,2000,6,-78,
A,23,5,2500,6,-83,
A,23,6,3000,6,-78,
A,23,7,3500,6,-83,
A,23,8,4000,6,-78,
A,23,9,4500,6,-78,
A,23,0,0,7,-78,
A,23,1,500,7,-78,
A,23,2,1000,7,-78,
A,23,3,1500,7,-83,
A,23,4,2000,7,-83,
A,23,5,2500,7,-83,
A,23,6,3000,7,-83,
A,23,7,3500,7,-87,
A,23,8,4000,7,-83,
A,23,9,4500,7,-83,
A,24,1,500,1,-87,
A,24,1,500,5,-78,
A,24,2,1000,5,-78,
A,24,3,1500,5,-78,
A,24,4,2000,5,-78,
A,24,5,2500,5,-78,
A,24,6,3000,5,-78,
A,24,7,3500,5,-78,
A,24,8,4000,5,-78,
A,24,9,4500,5,-78,
A,24,0,0,6,-78,
A,24,1,500,6,-73,
A,24,2,1000,6,-78,
A,24,3,1500,6,-78,
A,24,4,2000,6,-78,
A,24,5,2500,6,-78,
A,24,6,3000,6,-73,
A,24,7,3500,6,-78,
A,24,8,4000,6,-78,
A,24,9,4500,6,-78,
A,24,0,0,7,-73,
A,24,1,500,7,-78,
A,24,2,1000,7,-83,
A,24,3,1500,7,-78,
A,24,4,2000,7,-78,
A,24,5,2500,7,-83,
A,24,6,3000,7,-83,
A,24,7,3500,7,-83,
A,24,8,4000,7,-78,
A,24,9,4500,7,-78,
A,25,0,0,2,-87,
A,25,1,500,2,-87,
A,25,2,1000,2,-87,
A,25,3,1500,2,-87,
A,25,4,2000,2,-87,
A,25,5,2500,2,-87,
A,25,6,3000,2,-87,
A,25,7,3500,2,-87,
A,25,8,4000,2,-87,
A,25,9,4500,2,-87,
A,25,0,0,3,-83,
A,25,1,500,3,-83,
A,25,2,1000,3,-78,
A,25,3,1500,3,-78,
A,25,4,2000,3,-78,
A,25,5,2500,3,-83,
A,25,6,3000,3,-83,
A,25,7,3500,3,-78,
A,25,8,4000,3,-78,
A,25,9,4500,3,-78,
A,25,0,0,4,-78,
A,25,1,500,4,-73,
A,25,2,1000,4,-73,
A,25,3,1500,4,-73,
A,25,4,2000,4,-78,
A,25,5,2500,4,-78,
A,25,6,3000,4,-73,
A,25,7,3500,4,-73,
A,25,8,4000,4,-78,
A,25,9,4500,4,-67,
A,25,0,0,5,-73,
A,25,1,500,5,-87,
A,25,3,1500,5,-87,
A,25,4,2000,5,-87,
A,25,6,3000,5,-87,
A,25,7,3500,5,-87,
A,25,8,4000,5,-87,
A,25,9,4500,5,-87,
A,25,0,0,6,-87,
A,25,1,500,6,-83,
A,25,2,1000,6,-87,
A,25,3,1500,6,-87,
A,25,4,2000,6,-87,
A,25,5,2500,6,-87,
A,25,6,3000,6,-83,
A,25,7,3500,6,-83,
A,25,8,4000,6,-83,
A,25,9,4500,6,-87,
A,25,0,0,7,-87,
A,25,1,500,7,-73,
A,25,2,1000,7,-73,
A,25,3,1500,7,-73,
A,25,4,2000,7,-73,
A,25,5,2500,7,-73,
A,25,6,3000,7,-73,
A,25,7,3500,7,-73,
A,25,8,4000,7,-73,
A,25,9,4500,7,-73,
A,26,0,0,0,-87,
A,26,1,500,0,-87,
A,26,2,1000,0,-87,
A,26,3,1500,0,-87,
A,26,4,2000,0,-87,
A,26,6,3000,0,-87,
A,26,7,3500,0,-87,
A,26,8,4000,0,-83,
A,26,9,4500,0,-87,
A,26,0,0,1,-83,
A,26,1,500,1,-83,
A,26,2,1000,1,-83,
A,26,3,1500,1,-83,
A,26,4,2000,1,-83,
A,26,5,2500,3,-83,
A,26,6,3000,3,-83,
A,26,7,3500,3,-83,
A,26,8,4000,3,-83,
A,26,9,4500,3,-83,
A,26,0,0,4,-78,
A,26,1,500,4,-78,
A,26,2,1000,4,-78,
A,26,3,1500,4,-78,
A,26,4,2000,4,-78,
A,26,5,2500,4,-78,
A,26,6,3000,4,-78,
A,26,7,3500,4,-78,
A,26,8,4000,4,-78,
A,26,9,4500,4,-78,
A,26,0,0,5,-73,
A,26,1,500,5,-73,
A,26,2,1000,5,-73,
A,26,3,1500,5,-73,
A,26,4,2000,5,-73,
A,26,5,2500,5,-73,
A,26,6,3000,5,-73,
A,26,7,3500,5,-69,
A,26,8,4000,5,-69,
A,26,9,4500,5,-69,
A,26,0,0,6,-69,
A,26,1,500,6,-69,
A,26,2,1000,6,-69,
A,26,3,1500,6,-69,
A,26,4,2000,6,-69,
A,26,5,2500,6,-69,
A,26,6,3000,6,-69,
A,26,7,3500,6,-69,
A,26,8,4000,6,-69,
A,26,9,4500,6,-69,
A,26,0,0,7,-69,
A,26,2,1000,7,-69,
A,26,3,1500,7,-69,
A,26,4,2000,7,-83,
A,26,5,2500,7,-83,
A,26,6,3000,7,-82,
A,26,7,3500,7,-83,
A,26,8,4000,7,-83,
A,26,9,4500,7,-83,
A,27,3,1500,2,-87,
A,27,7,3500,2,-87,
A,27,8,4000,2,-87,
A,27,0,0,3,-87,
A,27,1,500,3,-87,
A,27,2,1000,3,-87,
A,27,3,1500,3,-87,
A,27,4,2000,3,-87,
A,27,5,2500,3,-87,
A,27,6,3000,3,-87,
A,27,7,3500,3,-87,
A,27,8,4000,3,-83,
A,27,9,4500,3,-87,
A,27,0,0,4,-83,
A,27,1,500,4,-83,
A,27,2,1000,4,-83,
A,27,3,1500,4,-78,
A,27,4,2000,4,-83,
A,27,5,2500,4,-83,
A,27,6,3000,4,-83,
A,27,7,3500,4,-87,
A,27,8,4000,4,-83,
A,27,9,4500,4,-83,
A,27,0,0,5,-78,
A,27,1,500,5,-78,
A,27,2,1000,5,-78,
A,27,3,1500,5,-78,
A,27,4,2000,5,-78,
A,27,5,2500,5,-78,
A,27,6,3000,5,-83,
A,27,7,3500,5,-78,
A,27,9,4500,5,-83,
A,27,0,0,6,-78,
A,27,1,500,6,-78,
A,27,2,1000,6,-78,
A,27,3,1500,6,-78,
A,27,4,2000,6,-78,
A,27,5,2500,6,-78,
A,27,6,3000,6,-78,
A,27,7,3500,6,-78,
A,27,8,4000,6,-78,
A,27,9,4500,6,-78,
A,27,0,0,7,-78,
A,27,1,500,7,-78,
A,27,2,1000,7,-78,
A,27,3,1500,7,-78,
A,27,4,2000,7,-78,
A,27,5,2500,7,-78,
A,27,7,3500,7,-78,
A,27,8,4000,7,-78,
A,27,9,4500,7,-78,
A,28,5,2500,2,-87,
A,28,9,4500,2,-87,
A,28,0,0,3,-87,
A,28,1,500,3,-87,
A,28,2,1000,3,-83,
A,28,3,1500,3,-87,
A,28,4,2000,3,-87,
A,28,5,2500,3,-83,
A,28,6,3000,3,-83,
A,28,7,3500,3,-83,
A,28,8,4000,3,-87,
A,28,9,4500,3,-83,
A,28,0,0,4,-83,
A,28,1,500,4,-83,
A,28,2,1000,4,-83,
A,28,3,1500,4,-83,
A,28,4,2000,4,-83,
A,28,5,2500,4,-83,
A,28,6,3000,4,-83,
A,28,7,3500,4,-83,
A,28,8,4000,4,-83,
A,28,9,4500,4,-87,
A,28,0,0,5,-83,
A,28,1,500,5,-83,
A,28,2,1000,5,-83,
A,28,3,1500,5,-83,
A,28,4,2000,5,-83,
A,28,5,2500,5,-83,
A,28,6,3000,5,-82,
A,28,7,3500,5,-83,
A,28,8,4000,5,-83,
A,28,9,4500,5,-83,
A,28,0,0,6,-83,
A,28,1,500,6,-83,
A,28,2,1000,6,-83,
A,28,3,1500,6,-83,
A,28,4,2000,6,-83,
A,28,5,2500,6,-83,
A,28,6,3000,6,-83,
A,28,7,3500,6,-83,
A,28,8,4000,6,-78,
A,28,9,4500,6,-78,
A,28,0,0,7,-78,
A,28,1,500,7,-78,
A,28,2,1000,7,-78,
A,28,3,1500,7,-78,
A,28,4,2000,7,-78,
A,28,5,2500,7,-78,
A,28,6,3000,7,-78,
A,28,7,3500,7,-78,
A,28,8,4000,7,-78,
A,28,9,4500,7,-78,
A,29,4,2000,1,-87,
A,29,5,2500,1,-87,
A,29,6,3000,1,-87,
A,29,7,3500,1,-87,
A,29,8,4000,1,-87,
A,29,0,0,2,-83,
A,29,1,500,2,-83,
A,29,2,1000,2,-83,
A,29,3,1500,2,-83,
A,29,4,2000,2,-83,
A,29,7,3500,2,-83,
A,29,8,4000,2,-83,
A,29,9,4500,2,-83,
A,29,0,0,3,-78,
A,29,1,500,3,-78,
A,29,2,1000,3,-83,
A,29,3,1500,3,-78,
A,29,4,2000,3,-83,
A,29,5,2500,3,-83,
A,29,6,3000,3,-83,
A,29,7,3500,3,-83,
A,29,8,4000,3,-83,
A,29,9,4500,3,-83,
A,29,0,0,4,-78,
A,29,1,500,4,-78,
A,29,2,1000,4,-82,
A,29,3,1500,4,-83,
A,29,4,2000,4,-78,
A,29,5,2500,4,-83,
A,29,6,3000,4,-78,
A,29,7,3500,4,-78,
A,29,8,4000,4,-83,
A,29,9,4500,4,-78,
A,29,0,0,5,-78,
A,29,1,500,5,-78,
A,29,2,1000,5,-78,
A,29,3,1500,5,-78,
A,29,4,2000,5,-78,
A,29,5,2500,5,-78,
A,29,6,3000,5,-78,
A,29,7,3500,5,-78,
A,29,8,4000,5,-78,
A,29,9,4500,5,-78,
A,29,0,0,6,-78,
A,29,1,500,6,-73,
A,29,2,1000,6,-73,
A,29,3,1500,6,-78,
A,29,4,2000,6,-78,
A,29,5,2500,6,-78,
A,29,6,3000,6,-78,
A,29,7,3500,6,-78,
A,29,8,4000,6,-78,
A,29,9,4500,6,-78,
A,29,0,0,7,-73,
A,29,1,500,7,-73,
A,29,2,1000,7,-73,
A,29,3,1500,7,-73,
A,29,4,2000,7,-73,
A,29,5,2500,7,-73,
A,29,6,3000,7,-73,
A,29,7,3500,7,-73,
A,29,8,4000,7,-73,
A,29,9,4500,7,-73,
A,30,1,500,0,-87,
A,30,2,1000,0,-87,
A,30,3,1500,0,-87,
A,30,6,3000,0,-87,
A,30,7,3500,0,-87,
A,30,9,4500,0,-87,
A,30,0,0,1,-83,
A,30,1,500,1,-83,
A,30,2,1000,1,-83,
A,30,3,1500,1,-83,
A,30,4,2000,1,-83,
A,30,5,2500,1,-83,
A,30,6,3000,1,-87,
A,30,7,3500,1,-87,
A,30,8,4000,1,-87,
A,30,9,4500,1,-87,
A,30,0,0,2,-87,
A,30,1,500,2,-87,
A,30,2,1000,2,-83,
A,30,3,1500,2,-83,
A,30,4,2000,2,-83,
A,30,5,2500,2,-83,
A,30,6,3000,2,-83,
A,30,7,3500,2,-83,
A,30,8,4000,2,-83,
A,30,9,4500,2,-83,
A,30,0,0,3,-83,
A,30,1,500,3,-83,
A,30,2,1000,3,-83,
A,30,3,1500,3,-83,
A,30,4,2000,3,-83,
A,30,5,2500,3,-83,
A,30,6,3000,3,-83,
A,30,7,3500,3,-83,
A,30,8,4000,3,-83,
A,30,9,4500,3,-78,
A,30,0,0,4,-78,
A,30,1,500,4,-78,
A,30,2,1000,4,-78,
A,30,3,1500,4,-78,
A,30,4,2000,4,-78,
A,30,5,2500,4,-78,
A,30,6,3000,4,-78,
A,30,7,3500,4,-78,
A,30,8,4000,4,-78,
A,30,9,4500,4,-78,
A,30,0,0,5,-73,
A,30,1,500,5,-73,
A,30,2,1000,5,-73,
A,30,3,1500,5,-73,
A,30,4,2000,5,-73,
A,30,5,2500,5,-73,
A,30,6,3000,5,-73,
A,30,7,3500,5,-73,
A,30,8,4000,5,-73,
A,30,9,4500,5,-73,
A,30,0,0,6,-73,
A,30,1,500,6,-67,
A,30,2,1000,6,-57,
A,30,3,1500,6,-69,
A,30,4,2000,6,-69,
A,30,5,2500,6,-73,
A,30,6,3000,6,-69,
A,30,7,3500,6,-73,
A,30,8,4000,6,-69,
A,30,9,4500,6,-69,
A,30,0,0,7,-69,
A,30,1,500,7,-69,
A,30,2,1000,7,-69,
A,30,3,1500,7,-69,
A,30,4,2000,7,-69,
A,30,5,2500,7,-73,
A,30,6,3000,7,-73,
A,30,7,3500,7,-73,
A,30,8,4000,7,-73,
A,30,9,4500,7,-73,
A,31,1,500,1,-87,
A,31,2,1000,1,-87,
A,31,4,2000,1,-87,
A,31,7,3500,1,-87,
A,31,8,4000,1,-87,
A,31,9,4500,1,-87,
A,31,0,0,2,-83,
A,31,1,500,2,-87,
A,31,2,1000,2,-83,
A,31,3,1500,2,-87,
A,31,0,0,3,-87,
A,31,1,500,3,-87,
A,31,5,2500,3,-87,
A,31,6,3000,3,-87,
A,31,8,4000,3,-87,
A,31,0,0,4,-83,
A,31,1,500,4,-83,
A,31,2,1000,4,-83,
A,31,4,2000,4,-83,
A,31,5,2500,4,-83,
A,31,6,3000,4,-83,
A,31,7,3500,4,-83,
A,31,8,4000,4,-83,
A,31,9,4500,4,-82,
A,31,0,0,5,-83,
A,31,1,500,5,-83,
A,31,2,1000,5,-83,
A,31,3,1500,5,-78,
A,31,4,2000,5,-78,
A,31,5,2500,5,-82,
A,31,6,3000,5,-83,
A,31,7,3500,5,-83,
A,31,8,4000,5,-83,
A,31,9,4500,5,-83,
A,31,0,0,6,-78,
A,31,1,500,6,-78,
A,31,2,1000,6,-78,
A,31,3,1500,6,-73,
A,31,4,2000,6,-73,
A,31,5,2500,6,-73,
A,31,6,3000,6,-73,
A,31,7,3500,6,-73,
A,31,8,4000,6,-73,
A,31,9,4500,6,-73,
A,31,0,0,7,-73,
A,31,1,500,7,-73,
A,31,2,1000,7,-73,
A,31,3,1500,7,-73,
A,31,4,2000,7,-73,
A,31,5,2500,7,-73,
A,31,6,3000,7,-73,
A,31,7,3500,7,-73,
A,31,8,4000,7,-73,
A,31,9,4500,7,-73,
A,32,0,0,3,-87,
A,32,3,1500,3,-87,
A,32,5,2500,3,-87,
A,32,4,2000,5,-87,
A,32,6,3000,5,-83,
A,32,7,3500,5,-83,
A,32,8,4000,5,-83,
A,32,9,4500,5,-83,
A,32,0,0,6,-78,
A,32,1,500,6,-78,
A,32,2,1000,6,-78,
A,32,3,1500,6,-78,
A,32,4,2000,6,-78,
A,32,5,2500,6,-78,
A,32,6,3000,6,-78,
A,32,7,3500,6,-78,
A,32,8,4000,6,-78,
A,32,9,4500,6,-78,
A,32,0,0,7,-78,
A,32,1,500,7,-78,
A,32,2,1000,7,-78,
A,32,3,1500,7,-83,
A,32,6,3000,7,-83,
A,32,7,3500,7,-83,
A,32,8,4000,7,-83,
A,32,9,4500,7,-83,
A,33,1,500,0,-87,
A,33,4,2000,0,-87,
A,33,5,2500,0,-87,
A,33,6,3000,0,-87,
A,33,8,4000,0,-87,
A,33,9,4500,0,-87,
A,33,0,0,1,-87,
A,33,1,500,1,-87,
A,33,2,1000,1,-92,
A,33,9,4500,1,-92,
A,33,0,0,2,-87,
A,33,1,500,2,-87,
A,33,2,1000,2,-87,
A,33,3,1500,2,-87,
A,33,4,2000,2,-87,
A,33,5,2500,2,-87,
A,33,6,3000,2,-87,
A,33,7,3500,2,-87,
A,33,8,4000,2,-87,
A,33,9,4500,2,-87,
A,33,0,0,3,-83,
A,33,2,1000,3,-87,
A,33,3,1500,3,-87,
A,33,4,2000,3,-87,
A,33,5,2500,3,-87,
A,33,7,3500,3,-87,
A,33,8,4000,3,-87,
A,33,9,4500,3,-87,
A,33,0,0,4,-87,
A,33,1,500,4,-82,
A,33,2,1000,4,-83,
A,33,3,1500,4,-83,
A,33,4,2000,4,-83,
A,33,5,2500,4,-83,
A,33,6,3000,4,-83,
A,33,7,3500,4,-83,
A,33,8,4000,4,-83,
A,33,9,4500,4,-83,
A,33,0,0,5,-83,
A,33,1,500,5,-73,
A,33,2,1000,5,-73,
A,33,3,1500,5,-73,
A,33,4,2000,5,-73,
A,33,5,2500,5,-73,
A,33,6,3000,5,-73,
A,33,7,3500,5,-73,
A,33,8,4000,5,-73,
A,33,9,4500,5,-73,
A,33,0,0,6,-73,
A,33,1,500,6,-69,
A,33,2,1000,6,-69,
A,33,3,1500,6,-69,
A,33,4,2000,6,-69,
A,33,5,2500,6,-73,
A,33,6,3000,6,-73,
A,33,7,3500,6,-69,
A,33,8,4000,6,-69,
A,33,9,4500,6,-73,
A,33,0,0,7,-78,
A,33,1,500,7,-78,
A,33,2,1000,7,-78,
A,33,3,1500,7,-78,
A,33,4,2000,7,-78,
A,33,5,2500,7,-78,
A,33,7,3500,7,-78,
A,33,8,4000,7,-78,
A,33,9,4500,7,-78,
A,34,0,0,0,-87,
A,34,1,500,0,-87,
A,34,2,1000,0,-87,
A,34,3,1500,0,-87,
A,34,4,2000,0,-83,
A,34,5,2500,0,-83,
A,34,6,3000,0,-87,
A,34,7,3500,0,-87,
A,34,8,4000,0,-87,
A,34,9,4500,0,-87,
A,34,0,0,1,-83,
A,34,1,500,1,-83,
A,34,2,1000,1,-83,
A,34,3,1500,1,-83,
A,34,4,2000,1,-83,
A,34,5,2500,1,-83,
A,34,6,3000,1,-83,
A,34,7,3500,1,-83,
A,34,8,4000,1,-87,
A,34,0,0,2,-83,
A,34,1,500,2,-87,
A,34,2,1000,2,-87,
A,34,3,1500,2,-87,
A,34,4,2000,2,-83,
A,34,5,2500,2,-87,
A,34,6,3000,2,-87,
A,34,7,3500,2,-87,
A,34,8,4000,2,-87,
A,34,9,4500,2,-83,
A,34,1,500,3,-72,
A,34,2,1000,3,-83,
A,34,3,1500,3,-82,
A,34,4,2000,3,-83,
A,34,5,2500,3,-83,
A,34,6,3000,3,-82,
A,34,7,3500,3,-83,
A,34,8,4000,3,-82,
A,34,9,4500,3,-83,
A,34,0,0,4,-78,
A,34,1,500,4,-78,
A,34,2,1000,4,-78,
A,34,3,1500,4,-78,
A,34,4,2000,4,-78,
A,34,5,2500,4,-79,
A,34,6,3000,4,-78,
A,34,7,3500,4,-78,
A,34,8,4000,4,-78,
A,34,9,4500,4,-78,
A,34,0,0,5,-78,
A,34,1,500,5,-78,
A,34,2,1000,5,-78,
A,34,3,1500,5,-78,
A,34,4,2000,5,-78,
A,34,5,2500,5,-78,
A,34,6,3000,5,-78,
A,34,7,3500,5,-69,
A,34,8,4000,5,-69,
A,34,9,4500,5,-69,
A,34,0,0,6,-69,
A,34,1,500,6,-69,
A,34,2,1000,6,-69,
A,34,3,1500,6,-69,
A,34,4,2000,6,-69,
A,34,5,2500,6,-69,
A,34,6,3000,6,-69,
A,34,7,3500,6,-69,
A,34,8,4000,6,-69,
A,34,9,4500,6,-69,
A,34,0,0,7,-69,
A,34,1,500,7,-69,
A,34,2,1000,7,-69,
A,34,3,1500,7,-69,
A,34,4,2000,7,-69,
A,34,5,2500,7,-69,
A,34,6,3000,7,-69,
A,34,7,3500,7,-73,
A,34,8,4000,7,-73,
A,34,9,4500,7,-73,
A,35,0,0,2,-87,
A,35,1,500,2,-87,
A,35,2,1000,2,-87,
A,35,4,2000,2,-87,
A,35,5,2500,2,-87,
A,35,6,3000,2,-87,
A,35,7,3500,2,-87,
A,35,8,4000,2,-87,
A,35,9,4500,2,-87,
A,35,0,0,3,-83,
A,35,1,500,3,-83,
A,35,2,1000,3,-83,
A,35,3,1500,3,-87,
A,35,4,2000,3,-83,
A,35,5,2500,3,-83,
A,35,6,3000,3,-83,
A,35,7,3500,3,-83,
A,35,8,4000,3,-83,
A,35,9,4500,3,-83,
A,35,0,0,4,-78,
A,35,1,500,4,-78,
A,35,2,1000,4,-83,
A,35,3,1500,4,-78,
A,35,4,2000,4,-78,
A,35,5,2500,4,-78,
A,35,6,3000,4,-83,
A,35,7,3500,4,-78,
A,35,8,4000,4,-78,
A,35,9,4500,4,-83,
A,35,0,0,5,-78,
A,35,1,500,5,-78,
A,35,2,1000,5,-78,
A,35,3,1500,5,-78,
A,35,4,2000,5,-78,
A,35,5,2500,5,-78,
A,35,6,3000,5,-78,
A,35,7,3500,5,-78,
A,35,8,4000,5,-78,
A,35,9,4500,5,-80,
A,35,0,0,6,-76,
A,35,1,500,6,-78,
A,35,2,1000,6,-78,
A,35,3,1500,6,-78,
A,35,4,2000,6,-78,
A,35,5,2500,6,-78,
A,35,6,3000,6,-78,
A,35,7,3500,6,-78,
A,35,8,4000,6,-78,
A,35,9,4500,6,-78,
A,35,0,0,7,-78,
A,35,1,500,7,-78,
A,35,2,1000,7,-78,
A,35,3,1500,7,-78,
A,35,4,2000,7,-78,
A,35,5,2500,7,-78,
A,35,6,3000,7,-78,
A,35,7,3500,7,-78,
A,35,8,4000,7,-78,
A,35,9,4500,7,-78,
A,36,5,2500,2,-87,
A,36,2,1000,3,-92,
A,36,7,3500,3,-92,
A,36,0,0,4,-87,
A,36,1,500,4,-87,
A,36,2,1000,4,-87,
A,36,3,1500,4,-87,
A,36,4,2000,4,-87,
A,36,5,2500,4,-87,
A,36,6,3000,4,-87,
A,36,7,3500,4,-87,
A,36,8,4000,4,-87,
A,36,9,4500,4,-87,
A,36,0,0,5,-78,
A,36,1,500,5,-78,
A,36,2,1000,5,-78,
A,36,3,1500,5,-78,
A,36,4,2000,5,-78,
A,36,5,2500,5,-78,
A,36,6,3000,5,-78,
A,36,7,3500,5,-78,
A,36,8,4000,5,-78,
A,36,9,4500,5,-78,
A,36,0,0,6,-78,
A,36,1,500,6,-78,
A,36,2,1000,6,-78,
A,36,3,1500,6,-78,
A,36,4,2000,6,-78,
A,36,5,2500,6,-78,
A,36,6,3000,6,-78,
A,36,7,3500,6,-78,
A,36,8,4000,6,-78,
A,36,9,4500,6,-78,
A,36,0,0,7,-78,
A,36,1,500,7,-78,
A,36,2,1000,7,-78,
A,36,3,1500,7,-78,
A,36,4,2000,7,-78,
A,36,5,2500,7,-78,
A,36,6,3000,7,-78,
A,36,7,3500,7,-78,
A,36,8,4000,7,-78,
A,36,9,4500,7,-78,
A,37,7,3500,1,-83,
A,37,8,4000,1,-83,
A,37,9,4500,1,-83,
A,37,0,0,2,-78,
A,37,1,500,2,-78,
A,37,2,1000,2,-78,
A,37,3,1500,2,-78,
A,37,4,2000,2,-78,
A,37,5,2500,2,-78,
A,37,6,3000,2,-83,
A,37,7,3500,2,-78,
A,37,8,4000,2,-78,
A,37,9,4500,2,-78,
A,37,0,0,3,-78,
A,37,1,500,3,-78,
A,37,2,1000,3,-78,
A,37,3,1500,3,-78,
A,37,4,2000,3,-78,
A,37,5,2500,3,-78,
A,37,6,3000,3,-78,
A,37,7,3500,3,-83,
A,37,8,4000,3,-83,
A,37,9,4500,3,-83,
A,37,0,0,4,-78,
A,37,1,500,4,-78,
A,37,2,1000,4,-78,
